40.8414338,22.9238095,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7403665,22.9853089,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8444431,23.4835987,Петрол,Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8799352,23.4469833,LUK,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3373885,23.5524988,Лукойл,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1125166,22.5554398,BP,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8079577,21.1286199,Elinoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4663801,21.4468865,Al Petrol,Unknown,Unknown,yes,Unknown,Unknown,Unknown,Unknown,Unknown
42.1003965,21.0798146,none,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1021067,21.0823202,none,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1461251,21.1221449,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0099438,21.3714984,Лукоил,Unknown,Unknown,Unknown,no,yes,yes,Unknown,yes
41.9746802,21.4542071,Супертрејд,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4444801,22.005306,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4350263,22.0036985,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4435249,22.0059941,Црна Река,Crna Reka,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4832253,22.0792997,Jeddoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4988918,22.0987911,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.3151304,22.5571884,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6848902,21.8335262,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.0401275,21.3474978,Макпетрол,Makpetrol,Unknown,yes,Unknown,yes,Unknown,Unknown,Unknown
41.0213268,21.3202475,Макпетрол,Makpetrol,Unknown,yes,Unknown,yes,Unknown,Unknown,yes
41.9137908,22.4118271,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9044882,22.4022535,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9139729,22.4279142,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8325769,22.2354096,Ваго Петрол,Vago Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.3961069,23.1895924,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4470394,22.64257,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.153537,21.7306025,Сателит 2000,Satelit 2000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1962775,22.3209044,Макпетрол,Makpetrol,Mo-Fr 08:30-22:00,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.3990099,23.2229862,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1999934,22.3249713,Макпетрол,Makpetrol,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4838189,22.0805707,Okta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1704792,22.1637549,Krater,Unknown,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2104539,22.3437876,Moderna,Unknown,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1668745,20.7340254,7 Браќа,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9996401,21.5705814,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9046365,21.6559953,Окта,Okta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4182619,20.4256948,Pali Com Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.3401667,22.4452648,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.524465,20.561755,Benita Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1824048,20.6760443,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.432924,23.8511627,Petrol Station,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3370696,20.5789088,D-Jupa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2161806,20.7283179,Kosova Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2852833,19.8564667,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2730032,19.8454525,Neri,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.271832,19.8433348,Start,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2534103,19.8916617,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2549976,19.8876027,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2350364,19.9244842,Petrol Station,Unknown,Unknown,yes,Unknown,Unknown,yes,Unknown,Unknown
41.2353913,19.9183996,Petrol Station,Unknown,Unknown,yes,Unknown,Unknown,yes,Unknown,Unknown
41.2571157,19.8838258,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7077026,20.7144439,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1225085,20.1090871,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1049499,20.0793261,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.219172,19.9423255,Mobil FilOil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1312506,20.1364435,Labinoti Oil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1048767,20.0801933,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.103731,20.0593071,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1000206,20.4376738,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3246109,22.7567465,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,yes
41.0830492,21.0230743,Макпетрол,Makpetrol,24/7,yes,Unknown,yes,yes,Unknown,Unknown
41.0977968,21.0117196,Макпетрол,Makpetrol,Unknown,yes,no,yes,yes,Unknown,Unknown
40.9689465,22.619133,ΕΚΟ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3747311,21.7146013,Rainca Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3020922,21.6696385,NEW Petrol,Unknown,Unknown,yes,Unknown,yes,yes,Unknown,Unknown
42.3057694,21.6526753,ЈУ Петрол Прешево,Unknown,Unknown,yes,no,yes,yes,no,Unknown
42.4538829,21.7696036,ЈУ петрол,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8430625,21.5019712,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8186135,21.5408665,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.0371043,21.3478549,Окта,Okta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4612568,21.766494,ЈУ петрол,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.453873,21.7628764,Pompa Agimi,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4233129,21.7391698,Valoni Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4156129,21.7355343,Valoni Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3835184,21.1672688,HIB Petrol,Unknown,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.3613265,20.829696,Kosova Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8867532,22.4995901,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8877206,22.5101443,Dadi Kompani,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8594364,21.4906109,Βενζινάδικο Μήτσου,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7250987,22.6072361,BP Tsalonis,Unknown,Unknown,no,Unknown,Unknown,Unknown,Unknown,Unknown
42.0790221,23.039548,Петрол,Petrol,Unknown,yes,Unknown,yes,Unknown,Unknown,yes
41.851198,23.4810657,Газпром,Gazprom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2069368,23.068859,Петрол,Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4494873,23.1186582,Петрол,Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0244681,21.3507382,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.3694156,19.7680791,Kastrati,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0177183,21.4304245,Макпетрол,Makpetrol,24/7,yes,yes,yes,yes,Unknown,Unknown
40.7064534,23.0395423,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1134534,22.5568232,BP,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0773617,21.7001437,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1057063,21.6996066,Shell,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1740192,21.7085282,Детоил,Detoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1778758,21.707922,Shell,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.5468817,23.2702747,OMV,Unknown,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2811087,23.141431,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.0458796,21.2895872,Лукоил,Lukoil,Unknown,yes,Unknown,yes,yes,Unknown,yes
42.2066705,20.7212045,Fatoni Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.9845655,22.8647558,ΕΤΕΚΑ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7950005,21.4379382,Ελίν,Unknown,Unknown,yes,Unknown,yes,Unknown,yes,yes
41.7219256,21.7876414,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7235039,21.7870314,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.717403,21.7628783,Брако Петрол,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.9299456,22.8475204,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,yes
40.7639373,22.5769232,Aegean,Unknown,Unknown,yes,Unknown,Unknown,Unknown,Unknown,yes
40.8593056,22.5838771,Abandoned,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8356556,22.5899911,KMoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.9695297,22.6205277,ΕΚΟ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8965276,22.5612346,revoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,yes
40.6735957,22.8050603,KAOIL,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.6838111,22.9411912,Shell,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4150648,22.8760731,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4395156,22.6547526,Макпетрол,Makpetrol,Unknown,yes,Unknown,yes,Unknown,yes,yes
41.4392709,22.6508055,МаријаТрејд,MarijaTrejd,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4404814,22.6659707,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4120197,22.7304,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4404486,22.7050143,Национал,Nacional,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4399258,22.6542913,Макпетрол,Makpetrol,Unknown,yes,Unknown,yes,Unknown,Unknown,Unknown
41.2237281,22.7007524,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0966939,20.4758279,eida,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6327131,19.9352092,Ceka Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.564912,19.6732453,Reci Oil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7045092,19.7738915,Taci Oil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1961159,20.6608956,Petrol Station,Unknown,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6470673,23.1956202,Petrol Station,Petrogas,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7102598,23.1724134,Eko,Unknown,Unknown,yes,Unknown,yes,yes,Unknown,Unknown
41.9043533,21.6544066,Окта,Okta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0527787,21.4502851,Евро Оил,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0549098,21.4512288,Окта,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7999365,22.0040349,Окта,Оkta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1719716,21.8132634,Мак Оил - Ново Нагоричане,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.6903055,22.8598934,Shell,Unknown,Unknown,no,Unknown,yes,yes,yes,no
40.8122536,23.3115335,Petrol Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8141889,23.3460921,SilkOil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.5163603,22.6151022,БензОил,BenzOil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.0465729,21.0087805,АЕ Petrol,Unknown,Unknown,yes,yes,yes,yes,Unknown,yes
41.9938542,21.0274423,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7691723,22.5773786,Ελίν,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.8218199,22.5916278,AVIN,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7966816,22.5801987,Petrol Station,Unknown,Unknown,yes,Unknown,Unknown,Unknown,Unknown,yes
40.7726022,22.5771532,Α.Π.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.4669693,21.4465132,Petrol Company,Unknown,Unknown,yes,Unknown,Unknown,Unknown,Unknown,Unknown
42.4459129,21.4593632,Astoria Petrol,Unknown,Unknown,yes,Unknown,Unknown,Unknown,Unknown,Unknown
42.4520959,21.4614056,Kosova Petrol,Unknown,Unknown,yes,Unknown,Unknown,Unknown,Unknown,Unknown
42.2420459,20.751726,LD Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.173458,20.6544492,Окта,Okta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2151875,20.7262012,Fresh Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2278976,20.753717,Breu Petrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.2447263,21.702664,МОЛ Прешево,Unknown,Unknown,yes,Unknown,yes,Unknown,Unknown,yes
42.0697681,20.4276434,Petrol Station,Unknown,Unknown,yes,Unknown,Unknown,Unknown,Unknown,Unknown
40.7222176,22.6897717,ΕΤΕΚΑ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7277417,22.6729734,aegean,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
40.7273278,22.6751705,jet oil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9765627,21.4433824,Макпетрол,Makpetrol,24/7,yes,yes,yes,yes,Unknown,Unknown
41.1257242,20.7870662,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6719771,20.8540275,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9874822,21.0667107,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9439857,21.4976245,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1245188,20.8137355,Лукоил,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1758357,20.6985426,Макпетрол,Makpetrol,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0297687,21.4444186,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9362492,21.5130861,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0328615,21.4018514,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1233045,21.7340269,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.1397978,21.7192894,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7733628,22.1409234,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7734988,22.1396252,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7187095,21.773306,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8601232,21.9513344,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.078774,22.1646448,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9807431,22.1907803,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0035143,20.9881251,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0192838,20.9803998,Макпетрол,Makpetrol,24/7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4965592,20.9464643,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.3387805,22.4454812,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6279865,22.456218,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.760693,22.8731701,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.8035327,20.9145782,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6283053,22.4558264,Lukoil,Lukoil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4105326,22.2470513,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4226153,22.6523331,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.5143142,20.5189355,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1488035,22.5149236,Шимов,Shimov,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1475916,22.51016,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2104726,22.5956686,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1364881,22.5454566,Окта,Okta,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1512473,22.5129603,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9689531,21.5702815,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.942927,21.605853,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.99577,21.5499665,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.4992409,22.0999424,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1237594,20.8124001,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.7042752,20.7609787,Макпетрол,Makpetrol,Mo-Su 07:00-20:00,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.9150372,20.911055,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1062856,20.8152625,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6311497,20.607058,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.2153422,21.2046442,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.1373657,20.8210883,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0736357,21.1177299,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42.0214393,22.5857701,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.6917389,22.166616,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41.5414346,22.4078109,Макпетрол,Makpetrol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
